Frames	sa_pro	sa_A	sa_C	sa_buried
1079	12689.67285	12843.01367	346.6679993	500.0088196
1080	12827.38477	12966.21387	335.3441772	474.1732788
1081	12728.98438	12874.11914	338.3390198	483.4737854
1082	12435.79688	12588.43652	343.3708496	496.010498
1083	12469.72656	12650.65527	343.0473633	523.9760742
1084	12705.58008	12863.10449	338.5606689	496.085083
1085	12514.65039	12652.44922	337.1017151	474.9005432
1086	12455.2002	12612.60059	336.9240112	494.3244019
1087	12418.76367	12591.50195	338.942688	511.6809692
1088	12440.83008	12588.73828	337.3276367	485.2358398
1089	12669.71973	12806.98633	342.3560181	479.6226196
1090	12695.16406	12868.9375	344.0496521	517.8230896
1091	12720.75098	12860.43945	343.991333	483.6798096
1092	12747.7207	12919.55664	338.5971375	510.433075
1093	12971.87988	13102.07031	339.9462585	470.1366882
1094	12530.65137	12669.57324	343.8377686	482.7596436
1095	12736.99316	12857.27441	340.5715332	460.8527832
1096	12616.42383	12800.20605	335.2627869	519.0450134
1097	12824.58398	12966.23633	340.2407532	481.8930969
1098	12707.11621	12857.71484	343.2424011	493.8410339
1099	12797.21484	12949.08203	337.7886353	489.6558228
1100	12409.91699	12545.85156	335.4035034	471.3380737
1101	12503.91016	12648.38672	349.5652771	494.0418396
1102	12333.7959	12471.20801	341.2028809	478.6149902
1103	12561.60352	12711.23242	334.2680054	483.8969116
1104	12699.97168	12838.21289	342.42453	480.665741
1105	12297.28906	12445.79395	341.9108276	490.4157104
1106	12312.92285	12465.16016	342.5756226	494.8129272
1107	12285.80664	12439.31738	345.8514404	499.3621826
1108	12594.37402	12743.4082	330.6252441	479.6594238
1109	12559.63184	12704.5752	334.9003601	479.8437195
1110	12397.79102	12583.16895	337.8044434	523.182373
1111	12587.10059	12713.09668	349.8462219	475.8423157
1112	12630.86523	12786.97754	347.9533081	504.0656128
1113	12635.88477	12769.17188	352.0592041	485.3463135
1114	12308.99023	12460.13965	350.0578613	501.2072754
1115	12480.49512	12605.87988	346.0248108	471.4095764
1116	12650.8252	12814.67773	341.0339966	504.8865356
1117	12760.58398	12924.1748	341.3383484	504.9291687
1118	12653.93359	12768.16699	350.9058838	465.1392822
1119	12541.87109	12700.00684	336.9310608	495.066803
1120	12607.54102	12752.91797	336.7488403	482.1257935
1121	12634.86816	12793.18945	343.9385376	502.2598267
1122	12708.37207	12879.91797	339.5461121	511.0920105
1123	12894.75293	13038.30273	337.6443176	481.1941223
1124	12636.97461	12776.99219	339.9532776	479.9708557
1125	12426.65527	12577.93359	334.4806213	485.7589417
1126	12647.68066	12786.91797	338.0504456	477.2877502
1127	12498.54297	12641.60645	343.8106079	486.8740845
1128	12691.44141	12833.14551	335.8460999	477.5502014
1129	12598.55078	12723.8877	345.3862305	470.7231445
1130	12451.83691	12571.61426	333.9344788	453.7118225
1131	12479.48633	12611.29297	340.0630798	471.8697205
1132	12398.31836	12533.125	336.6322327	471.4388733
1133	12375.75391	12516.57715	332.2264404	473.0496826
1134	12558.32422	12702.80762	339.7871399	484.2705383
1135	12774.75	12909.68555	328.4145813	463.3501282
1136	12805.49707	12972.07422	336.0682373	502.6453857
1137	12803.51953	12965.70215	339.6924133	501.8750305
1138	12680.23242	12853.89063	344.5395203	518.1977234
1139	12694.16895	12827.53906	352.291687	485.6618042
1140	12868.38086	13040.98242	347.5280457	520.1296082
1141	12926.73926	13051.77734	334.4077454	459.4458313
1142	12757.91699	12915.10352	334.1204834	491.3070068
1143	12627.8584	12771.42871	341.6683044	485.2386169
1144	12595.19629	12737.87012	348.6557312	491.3295593
1145	12754.4834	12927.87012	334.0237122	507.4104309
1146	12619.13477	12759.29688	344.4595642	484.6216736
1147	12880.62402	13042.75488	342.1438599	504.2747192
1148	12711.74219	12858.99902	337.3284302	484.5852661
1149	12879.2793	13012.26953	345.7077026	478.697937
1150	12811.42773	12967.97754	338.816803	495.3666077
1151	12652.14648	12776.28516	337.6813049	461.8199768
1152	12692.875	12805.92188	344.8094482	457.8563232
1153	12450.69727	12612.28516	339.1166077	500.7044983
1154	12364.81836	12535.91113	342.0048523	513.0976257
1155	12709.60156	12872.72852	344.5930786	507.7200317
1156	12617.6377	12769.83301	335.5261536	487.7214661
1157	12582.14844	12742.68457	343.8322449	504.3683777
1158	12443.08496	12592.77832	337.7103882	487.4037476
1159	12410.56055	12533.13281	333.8040466	456.3763123
1160	12585.75586	12736.43359	346.1937561	496.8714905
1161	12695.04297	12829.58008	338.0075073	472.5446167
1162	12819.25684	12983.99121	338.0444336	502.7788086
1163	12672.36328	12832	347.034668	506.6713867
1164	12756.25391	12913.01172	342.0461121	498.8039246
1165	12768.38379	12905.44824	341.3672485	478.4317017
1166	12606.22168	12778.19922	339.388031	511.3655701
1167	12770.11621	12897.91406	352.0594482	479.8572998
1168	12616.46191	12794.06641	342.7550659	520.3595581
1169	12690.72559	12818.51465	351.1471558	478.9362183
1170	12706.09277	12827.52344	342.970459	464.401123
1171	12803.53125	12953.05664	339.5499573	489.0753479
1172	12818.07227	12939.26172	351.8815308	473.0709839
1173	12953.69336	13112.21875	341.9465942	500.4719849
1174	12662.18848	12807.78027	340.403717	485.9955139
1175	12924.80469	13093.90723	343.4706421	512.5731812
1176	13022.95215	13194.16602	329.4083557	500.6222229
1177	12852.1709	13017.01758	345.0257874	509.872467
1178	12777.98145	12934.30078	334.0835266	490.4028625
1179	12580.54297	12752.3252	338.2239075	510.006134
1180	12446.97168	12552.25391	354.9213257	460.2035522
1181	12844.20605	13032.01855	329.9240723	517.7365723
1182	12626.12109	12778.02539	348.4147339	500.3190308
1183	12825.88477	12973.2832	343.9765015	491.374939
1184	12708.89844	12854.20605	347.1500244	492.4576416
1185	12681.99805	12836.7373	345.4877319	500.2269897
1186	12954.23047	13100.99023	342.8955688	489.6553345
1187	13052.2627	13209.81641	336.4648438	494.0185547
1188	12850.07031	13018.03711	344.3514709	512.3182678
1189	12974.2207	13125.52832	339.3171692	490.6247864
1190	13121.2373	13291.8418	331.6743164	502.2788086
1191	13259.56738	13428.81641	333.0817261	502.3307495
1192	13007.60645	13180.78809	333.3841248	506.5657654
1193	13065.02344	13234.14453	335.5648499	504.6859436
1194	13076.66211	13251.41211	333.6426392	508.3926392
1195	12966.14648	13102.62988	347.4279785	483.911377
1196	12884.96875	13039.24023	343.2026672	497.4741516
1197	12884.92578	13034.53223	342.0232239	491.6296692
1198	12707.72559	12870.84277	343.7128601	506.8300476
1199	12976.99902	13115.15918	348.5710754	486.7312317
1200	12826.9082	12985.22754	345.5453186	503.8646545
1201	12885.59277	13016.33301	343.4788818	474.2191162
1202	13001.4043	13133.72949	342.6143188	474.9395142
1203	13262.20215	13422.09961	332.3392944	492.2367554
1204	12932.02539	13048.79004	349.3630066	466.127655
1205	12987.17871	13120.81348	343.6341858	477.2689514
1206	12985.40723	13107.70703	338.2854614	460.5852661
1207	13057.19629	13184.10254	334.2566528	461.1629028
1208	13165.79883	13265.83887	344.3713684	444.4114075
1209	12912.97949	13057.45215	338.6202087	483.092865
1210	12624.07227	12760.99707	340.3684692	477.2932739
1211	12882.06445	13031.19043	343.8687134	492.9946899
1212	12976.58301	13110.5625	337.2784119	471.2579041
1213	12904.09961	13057.40332	340.2244568	493.5281677
1214	12969.30078	13105.96094	335.3024902	471.9626465
1215	12898.42383	13016.58008	327.663147	445.819397
1216	12741.06836	12895.80078	343.3544922	498.0869141
1217	12587.79785	12761.99414	348.682373	522.8786621
1218	12655.67676	12842.00781	340.820343	527.1513977
1219	12677.64453	12837.11523	342.6555786	502.1262817
1220	12771.15137	12926.35156	339.6544189	494.8546143
1221	12834.23535	12983.12988	351.1883545	500.0828857
1222	12860.93457	13033.53418	346.4078674	519.0074768
1223	12580.44336	12715.68945	343.2026978	478.4487915
1224	12630.31641	12800.26367	339.7685242	509.7157898
1225	12623.97461	12767.58496	334.7633667	478.3737183
1226	12510.4082	12672.44434	339.684845	501.7209778
1227	12664.15723	12843.1582	333.9575806	512.9585571
1228	12674.77051	12862.09961	342.4746094	529.8037109
1229	12892.88574	13061.68945	333.7314453	502.5351563
1230	12585.43262	12746.43164	338.1100464	499.1090698
1231	12635.15039	12801.09668	333.6643066	499.6105957
1232	12719.33398	12871.98145	353.53302	506.180481
1233	12664.83691	12817.43945	333.4692383	486.0717773
1234	12689.37109	12827.71191	338.6702271	477.0110474
1235	12800.95508	12975.46777	349.2486572	523.7613525
1236	12720.30664	12876.13184	338.7441406	494.5693359
1237	12744.23145	12893.1123	338.0484924	486.9293518
1238	12786.53125	12945.01758	341.6763611	500.1626892
1239	12747.53809	12920.26172	334.2883911	507.0120239
1240	12774.6377	12967.14355	333.1314392	525.6372986
1241	12858.34766	13010.76758	345.4513245	497.8712463
1242	12576.27637	12730.6543	338.1253662	492.5032959
1243	12659.37988	12812.01074	338.6662292	491.2970886
1244	12826.33691	12999.95703	336.3381958	509.958313
1245	12787.99707	12945.06836	337.1899414	494.2612305
1246	12861.63477	13013.56152	338.0688477	489.9956055
1247	12767.42773	12939.7793	331.6858521	504.0374146
1248	13181.10742	13326.82129	338.1871948	483.901062
1249	13078.19824	13192.65332	340.9859619	455.44104
