Frames	sa_pro	sa_A	sa_C	sa_buried
1080	13382.51465	13344.74512	344.2974854	306.5279541
1081	13558.37207	13528.70801	336.9275208	307.2634583
1082	13494.99707	13446.94531	340.8065186	292.7547607
1083	13324.73438	13277.25293	332.190033	284.7085876
1084	13592.54297	13535.46582	343.3120117	286.2348633
1085	13611.64453	13657.76465	348.4224548	394.542572
1086	13312.99609	13355.30469	343.3085327	385.6171265
1087	13210.66113	13209.32031	343.1479187	341.8070984
1088	13147.05273	13215.42578	338.4722595	406.8453064
1089	13298.81348	13283.73145	349.9503479	334.8683167
1090	13096.92676	13088.83789	348.9942932	340.905426
1091	13038.3457	13091.36523	347.1505127	400.1700439
1092	13017.62891	13067.85352	341.0123596	391.236969
1093	13213.76758	13195.28418	337.0021973	318.5187988
1094	13212.82227	13266.61426	347.3852844	401.1772766
1095	13347.08008	13408.91504	352.1843567	414.0193176
1096	12976.27734	13094.93359	342.5979919	461.2542419
1097	13282.39844	13320.94434	359.1029358	397.6488342
1098	13192.90918	13209.61035	353.1901855	369.8913574
1099	13225.73438	13167.54102	350.4693298	292.2759705
1100	13056.83984	12999.91211	349.7686462	292.8409119
1101	13098.85547	13104.00293	351.8151855	356.9626465
1102	13224.34082	13213.00293	354.4742737	343.1363831
1103	13235.18066	13306.6123	359.5696106	431.0012512
1104	13344.80762	13368.76563	356.8236084	380.7816162
1105	13303.56543	13370.30176	350.2697449	417.006073
1106	13284.78809	13318.1123	353.1703186	386.4945374
1107	13299.625	13346.74902	354.8501892	401.9742126
1108	13236.09277	13272.04883	358.2541809	394.2102356
1109	13267.08887	13291.44043	358.296936	382.6484985
1110	13215.85254	13132.22852	360.3703613	276.7463379
1111	13272.03613	13278.82031	360.2110291	366.9952087
1112	13142.01953	13157.27734	354.8876343	370.1454468
1113	12835.35449	12887.61523	359.1140137	411.3747559
1114	13224.52832	13284.73242	358.4677734	418.671875
1115	13349.88281	13423.8457	353.8335876	427.7964783
1116	13396.60449	13402.0625	356.5808716	362.0388794
1117	13044.2002	13079.99902	356.6077576	392.4065857
1118	13189.74121	13215.18066	360.0353699	385.474823
1119	13455.97949	13400.9541	354.5084229	299.4830322
1120	13729.10352	13593.31934	343.1273193	207.3431396
1121	13569.74902	13408.60254	347.5195007	186.3730164
1122	13495.07715	13338.21387	342.6470032	185.7837219
1123	13673.0957	13515.77344	336.9793091	179.6570435
1124	13261.30664	13181.43066	343.3437195	263.4677429
1125	13151.03027	13054.27441	335.3459473	238.5900879
1126	13429.43457	13283.06738	354.1308899	207.7637024
1127	13445.0918	13379.90527	347.9346924	282.7481689
1128	13480.05957	13375.92969	354.8056946	250.6758118
1129	13306.99805	13178.14844	350.8269653	221.977356
1130	13581.68262	13409.05078	353.1394043	180.5075684
1131	13374.56348	13255.21973	352.1338501	232.7901001
1132	13117.90234	13088.05957	335.4715576	305.6287842
1133	13050.58301	13076.11914	341.6384277	367.1745605
1134	13108.45215	13126.38672	335.6957703	353.6303406
1135	13037.0166	13026.10254	341.1515808	330.2375183
1136	13160.13477	13189.37012	359.1255493	388.3609009
1137	13037.21973	13083.94531	348.1849976	394.9105835
1138	12815.43457	12847.67969	334.6168518	366.861969
1139	13254.25488	13305.0332	345.2738953	396.0522156
1140	13107.1416	13089.9707	337.1879578	320.0170593
1141	12928.56152	12901.92285	353.1698303	326.5311584
1142	12714.12305	12743.51465	335.2687988	364.6604004
1143	12987.20898	13044.20215	334.243103	391.2362671
1144	12874.66016	12916.66309	343.6737366	385.6766663
1145	13119.12695	13152.89941	339.5541992	373.3266602
1146	12848.75586	12875.47559	344.6566162	371.3763428
1147	13343.37988	13397.83887	334.2664795	388.7254639
1148	13060.60059	13106.00781	332.0739136	377.4811401
1149	12993.70313	13033.01172	339.7705688	379.0791626
1150	13078.39453	13119.25293	336.9984131	377.8568115
1151	13002.84961	13051.37793	346.2067871	394.7351074
1152	12973.00098	12989.63184	337.1841736	353.815033
1153	12974.05762	13026.30273	343.5422363	395.7873535
1154	12740.42383	12817.63281	342.9848022	420.1937866
1155	12936.60449	12993.93945	342.2371216	399.5720825
1156	12886.23828	12928.41699	340.537384	382.716095
1157	12590.68848	12644.9541	334.6218567	388.8874817
1158	12768.62988	12855.29199	346.6627197	433.3248291
1159	12814.00391	12910.03418	351.7342529	447.7645264
1160	13119.00391	13197.75977	358.2290649	436.9849243
1161	12862.00879	12950.0127	357.7121277	445.7160339
1162	12961.18555	13079.02246	338.9240417	456.7609558
1163	12740.67188	12834.87402	351.2519531	445.4541016
1164	13012.64551	13136.19629	341.5215454	465.0723267
1165	12958.53027	13076.03711	353.2703552	470.7771912
1166	13179.4834	13278.78418	355.0771484	454.3779297
1167	13203.82715	13280.25098	346.9665527	423.3903809
1168	13205.88574	13267.78906	355.3219299	417.2252502
1169	12944.48242	13038.62793	351.1207581	445.2662659
1170	12864.73535	13002.36914	352.2562866	489.8900757
1171	12896.28809	13013.49316	351.2325439	468.4376221
1172	13042.30566	13126.14551	351.3939209	435.2337646
1173	12910.13965	13034.57031	353.3425293	477.7731934
1174	13250.5498	13328.65527	353.432251	431.5377197
1175	13369.78125	13431.70117	355.1887512	417.1086731
1176	12967.50195	13035.0498	362.9499817	430.4978333
1177	13273.25586	13308.27539	351.612854	386.6323853
1178	13354.82813	13421.08398	354.154541	420.4104004
1179	13044.04785	13116.18164	344.5312195	416.6650085
1180	13018.80566	13080.16992	358.0123596	419.3766174
1181	12990.88184	13090.22168	341.2237549	440.5635986
1182	13122.43652	13148.62695	347.7132568	373.9036865
1183	13009.34277	13066.84277	359.5415039	417.0415039
1184	12994.77148	13051.60254	352.8300476	409.6611023
1185	13174.34668	13219.19336	354.7506714	399.5973511
1186	13167.12012	13219.0752	352.7847595	404.7398376
1187	13237.80176	13316.93555	344.9205017	424.0542908
1188	13273.0459	13320.76367	354.1995239	401.9172974
1189	13231.08984	13301.04395	356.4207764	426.3748779
1190	13170.27539	13216.8291	358.4032593	404.9569702
1191	13243.44629	13293.89551	346.0444641	396.4936829
1192	13135.06055	13181.13965	351.7814941	397.8605957
1193	13235.89453	13285.1709	359.0539246	408.3302917
1194	13148.64063	13164.78027	347.5436096	363.6832581
1195	13344.51855	13369.62891	355.843689	380.9540405
1196	12833.12402	12928.16797	353.0584106	448.102356
1197	13123.89063	13170.58105	350.4761353	397.1665649
1198	13328.7666	13393.72559	356.9457703	421.9047546
1199	12906.12988	13009.62305	352.4341736	455.9273376
1200	13066.53613	13069.24023	336.2971802	339.0012817
1201	13368.80469	13445.32813	356.2875977	432.8110352
1202	13205.19434	13215.20508	346.4667053	356.4774475
1203	13211.18262	13274.14355	356.8414612	419.8023987
1204	13459.80176	13462.6123	350.7150879	353.5256348
1205	13406.36816	13452.55078	353.3900146	399.5726318
1206	13417.78906	13466.84961	346.5777588	395.6383057
1207	13565.34473	13646.07715	355.4533997	436.1858215
1208	13513.45996	13637.93555	358.3451843	482.8207703
1209	13149.54395	13293.63965	351.0991821	495.1948853
1210	13074.65234	13210.90234	349.6864319	485.9364319
1211	12993.11914	13127.20605	349.1651306	483.2520447
1212	13328.71484	13406.22852	356.1350098	433.6486816
1213	13375.50195	13444.81836	344.2461853	413.5625916
1214	13065.26367	13132.84766	348.8505249	416.4345093
1215	13111.33008	13184.97754	356.5036926	430.1511536
1216	13332.38184	13410.06055	348.1271973	425.8059082
1217	13183.80859	13297.76465	336.3721008	450.3281555
1218	13396.44043	13520.47363	343.7279358	467.7611389
1219	13378.36523	13467.89355	352.3799133	441.9082336
1220	13676.75391	13744.92188	336.5895386	404.7575073
1221	13172.03906	13254.7998	331.686615	414.4473572
1222	13381.95898	13423.9248	350.497467	392.4632874
1223	13363.12109	13396.37793	342.4371338	375.6939697
1224	13601.19043	13639.37988	343.193634	381.3830872
1225	13249.09668	13260.61621	336.6907959	348.2103271
1226	13439.9082	13515.60742	350.6978149	426.3970337
1227	13406.66309	13447.25195	331.8432312	372.4320984
1228	13681.80664	13711.28516	350.1337891	379.6123047
1229	13474.9707	13500.42383	350.9099121	376.3630371
1230	13395.58301	13505.74512	350.8586426	461.020752
1231	13285.81055	13395.85449	343.383667	453.4276123
1232	13299.47559	13380.58301	348.9523315	430.0597534
1233	13176.53516	13288.12598	349.5027466	461.0935669
1234	13145.53809	13280.06152	341.4587402	475.9821777
1235	13136.30273	13307.70996	344.7662354	516.1734619
1236	13216.64551	13332.71387	359.4459839	475.5143433
1237	13283.29004	13406.51758	350.2333374	473.4608765
1238	13622.8457	13740.83105	349.365509	467.3508606
1239	13450.59668	13550.03516	335.580719	435.0191956
1240	13496.94336	13621.41504	346.8062134	471.2778931
1241	13462.31641	13538.44922	356.9831848	433.1159973
1242	13388.19141	13517.33789	349.5315857	478.6780701
1243	13408.08984	13500.68262	353.1456909	445.7384644
1244	13442.69043	13551.21875	343.566864	452.0951843
1245	13454.97363	13560.46875	350.3230591	455.8181763
1246	13322.7959	13438.47949	342.3190002	458.002594
1247	13424.14453	13524.34375	354.5270081	454.7262268
1248	13486.46582	13616.2168	345.7772522	475.5282288
1249	13391.46582	13504.41406	336.7978821	449.7461243
